ORIGIN,TERMINAL,DISTENCE,PRICE
长沙,库尔勒,2883,1035
长沙,克拉玛依,3107,1045
长沙,昆明,1078,907
长沙,喀什,3606,1064
长沙,兰州,1225,924
长沙,丽江,1265,928
长沙,林芝,1710,967
长沙,柳州,558,822
长沙,六盘水,822,872
长沙,泸州,739,858
长沙,临汾,887,882
长沙,拉萨,2130,996
长沙,满洲里,2399,1011
长沙,茅台,815,871
长沙,牡丹江,2341,1008
长沙,绵阳,877,880
长沙,南昌,289,736
长沙,南京,702,852
长沙,南宁,762,862
长沙,南通,868,879
长沙,宁波,856,877
长沙,攀枝花,1125,913
长沙,齐齐哈尔,2331,1008
长沙,青岛,1119,912
长沙,三亚,1161,917
长沙,石家庄,1102,910
长沙,松原,2152,997
长沙,上海,887,882
长沙,深圳,638,839
长沙,沈阳,1783,973
长沙,台州,828,873
长沙,太原,1076,907
长沙,天津,1276,929
长沙,通化,1907,981
长沙,通辽,1904,981
长沙,吐鲁番,2667,1025
长沙,万州,521,813
长沙,威海,1339,935
长沙,温州,756,861
长沙,乌鲁木齐,2851,1034
长沙,无锡,798,868
长沙,乌海,1394,941
长沙,武汉,293,738
长沙,乌兰浩特,2144,997
长沙,乌兰察布,1424,943
长沙,西安,1972,986
长沙,西昌,1066,906
长沙,西宁,1407,942
长沙,锡林浩特,1786,973
长沙,厦门,657,843
长沙,徐州,783,866
长沙,烟台,1294,931
长沙,延吉,2215,1001
长沙,盐城,893,883
长沙,扬州,774,864
长沙,伊宁,3314,1053
长沙,宜宾,817,871
长沙,宜昌,323,751
长沙,义乌,701,851
长沙,银川,1304,932
长沙,榆林,1158,917
长沙,运城,781,865
长沙,湛江,817,871
长沙,张家界,263,724
长沙,郑州,730,857
长沙,重庆,644,840
长沙,珠海,664,844
长沙,遵义,596,830
长治,阿坝,1110,911
长治,阿克苏,2812,1032
长治,巴彦淖尔,709,853
长治,包头,570,824
长治,北海,1682,965
长治,北京,503,808
长治,博鳌,1909,982
长治,长春,1342,936
长治,长沙,888,882
长治,常州,801,869
长治,朝阳,512,810
长治,成都,1039,902
长治,赤峰,841,875
长治,达州,760,862
长治,大理,1693,966
长治,大连,806,869
长治,大庆,1520,952
长治,大同,1461,947
长治,丹东,1072,907
长治,稻城,1459,947
长治,敦煌,1715,968
长治,鄂尔多斯,486,804
长治,十堰,449,793
长治,石河子,2454,1014
长治,福州,1273,929
长治,抚远,2168,998
长治,阜阳,442,791
长治,赣州,1164,917
长治,广元,789,867
长治,广州,1454,946
长治,贵阳,1225,924
长治,桂林,1246,926
长治,哈尔滨,1552,955
长治,哈密,1814,975
长治,海口,1819,975
长治,海拉尔,1558,955
长治,杭州,933,888
长治,合肥,615,834
长治,呼和浩特,529,815
长治,惠州,1460,947
长治,淮安,638,839
长治,和田,2947,1038
长治,黄山,803,869
长治,揭阳,1441,945
长治,晋江,1377,939
长治,井冈山,1068,906
长治,景德镇,855,877
长治,佳木斯,1846,977
长治,九寨沟,897,883
长治,建三江,2026,989
长治,库尔勒,2436,1013
长治,克拉玛依,2562,1020
长治,昆明,1588,958
长治,喀什,3255,1051
长治,兰州,834,874
长治,丽江,1599,959
长治,林芝,1826,976
长治,柳州,1366,938
长治,六盘水,1324,934
长治,泸州,1084,908
长治,临汾,142,644
长治,拉萨,2172,998
长治,满洲里,1522,952
长治,茅台,382,772
长治,牡丹江,1674,964
长治,绵阳,935,889
长治,南昌,874,880
长治,南京,695,850
长治,南宁,1560,955
长治,南通,851,877
长治,宁波,1055,904
长治,攀枝花,1518,952
长治,齐齐哈尔,1529,953
长治,青岛,652,842
长治,三亚,2026,989
长治,石家庄,240,712
长治,松原,1398,941
长治,上海,949,891
长治,深圳,1520,952
长治,沈阳,1086,908
长治,台州,1144,915
长治,太原,194,684
长治,天津,486,804
长治,通化,1265,928
长治,通辽,1134,914
长治,吐鲁番,2162,998
长治,万州,750,860
长治,威海,811,870
长治,温州,1156,916
长治,乌鲁木齐,2324,1007
长治,无锡,839,875
长治,乌海,673,846
长治,武汉,634,838
长治,乌兰浩特,1331,935
长治,乌兰察布,536,816
长治,西安,1275,929
长治,西昌,1389,940
长治,西宁,1016,900
长治,锡林浩特,912,886
长治,厦门,1386,940
长治,徐州,427,787
长治,烟台,743,859
长治,延吉,1590,958
长治,盐城,714,854
长治,扬州,716,854
长治,伊宁,2822,1032
长治,宜宾,1146,915
长治,宜昌,630,837
长治,义乌,1004,898
长治,银川,662,844
长治,榆林,377,771
长治,运城,230,706
长治,湛江,1683,965
长治,张家界,824,872
长治,郑州,167,665
长治,重庆,962,892
长治,珠海,1551,955
长治,遵义,1110,911
常州,阿坝,1675,965
常州,阿克苏,3586,1064
常州,巴彦淖尔,1503,950
常州,包头,1340,936
常州,北海,1571,956
常州,北京,962,892
常州,博鳌,1686,965
常州,长春,1426,944
常州,长沙,781,865
常州,长治,801,869
常州,朝阳,962,892
常州,成都,1516,952
常州,赤峰,1174,918
常州,达州,1184,919
常州,大理,2038,990
常州,大连,811,870
常州,大庆,1703,967
常州,大同,1640,962
常州,丹东,1008,899
常州,稻城,1919,982
常州,敦煌,2499,1017
常州,鄂尔多斯,1267,928
常州,十堰,868,879
常州,石河子,3252,1051
常州,福州,639,839
常州,抚远,2164,998
常州,阜阳,410,782
常州,赣州,821,872
常州,广元,1335,935
常州,广州,1165,917
常州,贵阳,1408,942
常州,桂林,1193,920
常州,哈尔滨,1659,963
常州,哈密,2610,1022
常州,海口,1622,960
常州,海拉尔,1946,984
常州,杭州,169,666
常州,合肥,255,720
常州,呼和浩特,1251,927
常州,惠州,1108,911
常州,淮安,205,691
常州,和田,3694,1067
常州,黄山,245,715
常州,揭阳,980,895
常州,晋江,795,868
常州,井冈山,805,869
常州,景德镇,383,773
常州,佳木斯,1889,980
常州,九寨沟,1512,951
常州,建三江,2032,990
常州,库尔勒,3222,1050
常州,克拉玛依,3361,1055
常州,昆明,1843,977
常州,喀什,4024,1079
常州,兰州,1563,956
常州,丽江,1987,987
常州,林芝,2363,1009
常州,柳州,1324,934
常州,六盘水,1575,957
常州,泸州,1430,944
常州,临汾,915,886
常州,拉萨,2761,1030
常州,满洲里,1981,986
常州,茅台,433,789
常州,牡丹江,1652,963
常州,绵阳,1445,945
常州,南昌,521,813
常州,南京,117,619
常州,南宁,1523,952
常州,南通,88,582
常州,宁波,259,722
常州,攀枝花,1861,978
常州,齐齐哈尔,1765,971
常州,青岛,483,803
常州,三亚,1832,976
常州,石家庄,856,877
常州,松原,1544,954
常州,上海,154,654
常州,深圳,1182,919
常州,沈阳,1157,916
常州,台州,372,769
常州,太原,960,892
常州,天津,857,877
常州,通化,1227,924
常州,通辽,1334,935
常州,吐鲁番,2956,1038
常州,万州,1105,910
常州,威海,668,845
常州,温州,424,786
常州,乌鲁木齐,3121,1045
常州,无锡,37,469
常州,乌海,1474,948
常州,武汉,554,821
常州,乌兰浩特,1605,959
常州,乌兰察布,1197,921
常州,西安,1327,934
常州,西昌,1775,972
常州,西宁,1757,971
常州,锡林浩特,1409,942
常州,厦门,830,873
常州,徐州,380,772
常州,烟台,652,842
常州,延吉,1506,951
常州,盐城,179,674
常州,扬州,87,580
常州,伊宁,3617,1065
常州,宜宾,1509,951
常州,宜昌,832,874
常州,义乌,274,729
常州,银川,1456,946
常州,榆林,1178,919
常州,运城,908,885
常州,湛江,1509,951
常州,张家界,956,892
常州,郑州,675,846
常州,重庆,1309,933
常州,珠海,1233,925
常州,遵义,1337,935
朝阳,阿坝,1564,956
朝阳,阿克苏,2985,1040
朝阳,巴彦淖尔,775,864
朝阳,包头,571,825
朝阳,北海,2171,998
朝阳,北京,11,311
朝阳,博鳌,2380,1010
朝阳,长春,848,876
朝阳,长沙,1345,936
朝阳,长治,512,810
朝阳,常州,962,892
朝阳,成都,1527,953
朝阳,赤峰,329,753
朝阳,达州,1268,928
朝阳,大理,2191,999
朝阳,大连,449,793
朝阳,大庆,1007,898
朝阳,大同,949,891
朝阳,丹东,665,844
朝阳,稻城,1937,983
朝阳,敦煌,1895,981
朝阳,鄂尔多斯,557,821
朝阳,十堰,961,892
朝阳,石河子,2544,1019
朝阳,福州,1568,956
朝阳,抚远,1670,964
朝阳,阜阳,787,866
朝阳,赣州,1576,957
朝阳,广元,1271,929
朝阳,广州,1896,981
朝阳,贵阳,1737,969
朝阳,桂林,1734,969
朝阳,哈尔滨,1047,903
朝阳,哈密,1937,983
朝阳,海口,2294,1005
朝阳,海拉尔,1072,907
朝阳,杭州,1129,913
朝阳,合肥,902,884
朝阳,呼和浩特,422,785
朝阳,惠州,1883,980
朝阳,淮安,756,861
朝阳,和田,3175,1048
朝阳,黄山,1085,908
朝阳,揭阳,1824,976
朝阳,晋江,1704,967
朝阳,井冈山,1498,950
朝阳,景德镇,1186,920
朝阳,佳木斯,1345,936
朝阳,九寨沟,1342,936
朝阳,建三江,1528,953
朝阳,库尔勒,2585,1021
朝阳,克拉玛依,2633,1023
朝阳,昆明,2098,994
朝阳,喀什,3433,1058
朝阳,兰州,1192,920
朝阳,丽江,2091,993
朝阳,林芝,2264,1004
朝阳,柳州,1860,978
朝阳,六盘水,1836,976
朝阳,泸州,1592,958
朝阳,临汾,611,833
朝阳,拉萨,2574,1020
朝阳,满洲里,1064,906
朝阳,茅台,582,827
朝阳,牡丹江,1191,920
朝阳,绵阳,1419,943
朝阳,南昌,1254,927
朝阳,南京,901,884
朝阳,南宁,2058,991
朝阳,南通,965,893
朝阳,宁波,1210,922
朝阳,攀枝花,2020,989
朝阳,齐齐哈尔,1016,900
朝阳,青岛,545,819
朝阳,三亚,2504,1017
朝阳,石家庄,273,729
朝阳,松原,890,882
朝阳,上海,1067,906
朝阳,深圳,1950,984
朝阳,沈阳,616,835
朝阳,台州,1333,935
朝阳,太原,413,783
朝阳,天津,108,608
朝阳,通化,816,871
朝阳,通辽,626,837
朝阳,吐鲁番,2286,1005
朝阳,万州,1263,928
朝阳,威海,553,820
朝阳,温州,1383,940
朝阳,乌鲁木齐,2422,1013
朝阳,无锡,993,897
朝阳,乌海,827,873
朝阳,武汉,1061,905
朝阳,乌兰浩特,819,872
朝阳,乌兰察布,311,746
朝阳,西安,793,867
朝阳,西昌,1886,980
朝阳,西宁,1337,935
朝阳,锡林浩特,459,796
朝阳,厦门,1726,968
朝阳,徐州,635,838
朝阳,烟台,494,806
朝阳,延吉,1130,913
朝阳,盐城,799,868
朝阳,扬州,879,881
朝阳,伊宁,2923,1037
朝阳,宜宾,1651,963
朝阳,宜昌,1128,913
朝阳,义乌,1227,924
朝阳,银川,902,884
朝阳,榆林,613,834
朝阳,运城,731,857
朝阳,湛江,2159,998
朝阳,张家界,1324,934
朝阳,郑州,631,838
朝阳,重庆,1472,948
朝阳,珠海,1988,987
朝阳,遵义,1623,960
成都,阿坝,221,701
成都,阿克苏,2326,1007
成都,巴彦淖尔,1161,917
成都,包头,1224,924
成都,北海,1141,915
成都,北京,1516,952
成都,博鳌,1438,945
成都,长春,2373,1010
成都,长沙,905,885
成都,长治,1039,902
成都,常州,1516,952
成都,朝阳,1527,953
成都,赤峰,1847,977
成都,达州,332,754
成都,大理,670,845
成都,大连,1840,977
成都,大庆,2523,1018
成都,大同,2468,1015
成都,丹东,2109,995
成都,稻城,424,786
成都,敦煌,1401,941
成都,鄂尔多斯,1148,915
成都,十堰,673,846
成都,石河子,2187,999
成都,福州,1578,957
成都,抚远,3197,1049
成都,阜阳,1137,914
成都,赣州,1191,920
成都,广元,256,720
成都,广州,1242,926
成都,贵阳,518,812
成都,桂林,855,877
成都,哈尔滨,2574,1020
成都,哈密,1600,959
成都,海口,1341,936
成都,海拉尔,2464,1015
成都,杭州,1547,954
成都,合肥,1262,928
成都,呼和浩特,1318,933
成都,惠州,1325,934
成都,淮安,1469,948
成都,和田,2334,1008
成都,黄山,1342,936
成都,揭阳,1452,946
成都,晋江,1570,956
成都,井冈山,1078,907
成都,景德镇,1271,929
成都,佳木斯,2872,1035
成都,九寨沟,293,738
成都,建三江,3055,1043
成都,库尔勒,2046,991
成都,克拉玛依,2317,1007
成都,昆明,640,839
成都,喀什,2720,1028
成都,兰州,599,831
成都,丽江,564,823
成都,林芝,846,876
成都,柳州,881,881
成都,六盘水,460,797
成都,泸州,238,711
成都,临汾,918,886
成都,拉萨,1249,926
成都,满洲里,2380,1010
成都,茅台,1284,930
成都,牡丹江,2710,1027
成都,绵阳,109,609
成都,南昌,1163,917
成都,南京,1403,942
成都,南宁,970,894
成都,南通,1601,959
成都,宁波,1682,965
成都,攀枝花,509,810
成都,齐齐哈尔,2514,1017
成都,青岛,1627,961
成都,三亚,1486,949
成都,石家庄,1260,928
成都,松原,2416,1012
成都,上海,1660,963
成都,深圳,1339,935
成都,沈阳,2124,995
成都,台州,1691,966
成都,太原,1117,912
成都,天津,1521,952
成都,通化,2305,1006
成都,通辽,2153,997
成都,吐鲁番,1871,979
成都,万州,415,783
成都,威海,1821,975
成都,温州,1636,962
成都,乌鲁木齐,2059,991
成都,无锡,1547,954
成都,乌海,1031,901
成都,武汉,980,895
成都,乌兰浩特,2315,1007
成都,乌兰察布,1407,942
成都,西安,2311,1006
成都,西昌,365,766
成都,西宁,696,850
成都,锡林浩特,1827,976
成都,厦门,1543,954
成都,徐州,1292,931
成都,烟台,1757,971
成都,延吉,2630,1023
成都,盐城,1543,954
成都,扬州,1466,947
成都,伊宁,2486,1016
成都,宜宾,219,700
成都,宜昌,692,850
成都,义乌,1547,954
成都,银川,891,883
成都,榆林,991,896
成都,运城,808,870
成都,湛江,1221,923
成都,张家界,641,840
成都,郑州,1003,898
成都,重庆,268,726
成都,珠海,1329,934
成都,遵义,432,788
赤峰,阿坝,1872,979
赤峰,阿克苏,3135,1046
赤峰,巴彦淖尔,971,894
赤峰,包头,778,865
赤峰,北海,2489,1016
赤峰,北京,338,756
赤峰,博鳌,2688,1026
赤峰,长春,547,819
赤峰,长沙,1655,963
赤峰,长治,841,875
赤峰,常州,1174,918
赤峰,朝阳,329,753
赤峰,成都,1847,977
赤峰,达州,1595,958
赤峰,大理,2515,1017
赤峰,大连,434,789
赤峰,大庆,679,847
赤峰,大同,622,836
赤峰,丹东,512,810
赤峰,稻城,2252,1003
赤峰,敦煌,2071,992
赤峰,鄂尔多斯,798,868
赤峰,十堰,1290,931
赤峰,石河子,2652,1024
赤峰,福州,1807,974
赤峰,抚远,1355,937
赤峰,阜阳,1079,907
赤峰,赣州,1865,979
赤峰,广元,1591,958
赤峰,广州,2194,1000
赤峰,贵阳,2066,992
赤峰,桂林,2053,991
赤峰,哈尔滨,728,856
赤峰,哈密,2080,993
赤峰,海口,2605,1022
赤峰,海拉尔,781,865
赤峰,杭州,1343,936
赤峰,合肥,1168,918
赤峰,呼和浩特,626,837
赤峰,惠州,2173,998
赤峰,淮安,975,894
赤峰,和田,3355,1055
赤峰,黄山,1338,935
赤峰,揭阳,2098,994
赤峰,晋江,1953,985
赤峰,井冈山,1795,974
赤峰,景德镇,1453,946
赤峰,佳木斯,1028,901
赤峰,九寨沟,1648,962
赤峰,建三江,1214,923
赤峰,库尔勒,2728,1028
赤峰,克拉玛依,2729,1028
赤峰,昆明,2426,1013
赤峰,喀什,3581,1063
赤峰,兰州,1472,948
赤峰,丽江,2412,1012
赤峰,林芝,2561,1020
赤峰,柳州,2181,999
赤峰,六盘水,2165,998
赤峰,泸州,1920,982
赤峰,临汾,937,889
赤峰,拉萨,2851,1034
赤峰,满洲里,807,870
赤峰,茅台,859,878
赤峰,牡丹江,898,884
赤峰,绵阳,1739,969
赤峰,南昌,1537,953
赤峰,南京,1138,914
赤峰,南宁,2380,1010
赤峰,南通,1156,916
赤峰,宁波,1400,941
赤峰,攀枝花,2344,1008
赤峰,齐齐哈尔,688,849
赤峰,青岛,699,851
赤峰,三亚,2817,1032
赤峰,石家庄,602,832
赤峰,松原,569,824
赤峰,上海,1249,926
赤峰,深圳,2242,1002
赤峰,沈阳,375,770
赤峰,台州,1532,953
赤峰,太原,730,857
赤峰,天津,379,771
赤峰,通化,582,827
赤峰,通辽,308,744
赤峰,吐鲁番,2420,1012
赤峰,万州,1592,958
赤峰,威海,594,830
赤峰,温州,1597,958
赤峰,乌鲁木齐,2538,1019
赤峰,无锡,1198,921
赤峰,乌海,1055,904
赤峰,武汉,1366,938
赤峰,乌兰浩特,493,806
赤峰,乌兰察布,503,808
赤峰,西安,514,811
赤峰,西昌,2209,1001
赤峰,西宁,1598,958
赤峰,锡林浩特,300,741
赤峰,厦门,1981,986
赤峰,徐州,905,885
赤峰,烟台,566,824
赤峰,延吉,865,879
赤峰,盐城,997,897
赤峰,扬州,1100,910
赤峰,伊宁,3032,1042
赤峰,宜宾,1978,986
赤峰,宜昌,1453,946
赤峰,义乌,1448,946
赤峰,银川,1155,916
赤峰,榆林,897,883
赤峰,运城,1059,905
赤峰,湛江,2472,1015
赤峰,张家界,1649,963
赤峰,郑州,955,892
赤峰,重庆,1800,974
赤峰,珠海,2283,1005
赤峰,遵义,1952,984
达州,阿坝,504,808
达州,阿克苏,2571,1020
达州,巴彦淖尔,1062,905
达州,包头,1069,906
达州,北海,1095,909
达州,北京,1258,927
达州,博鳌,1374,939
达州,长春,2102,994
达州,长沙,625,836
达州,长治,760,862
达州,常州,1184,919
达州,朝阳,1268,928
达州,成都,332,754
达州,赤峰,1595,958
达州,大理,939,889
达州,大连,1541,954
达州,大庆,2275,1004
达州,大同,2217,1001
达州,丹东,1811,975
达州,稻城,747,860
达州,敦煌,1573,956
达州,鄂尔多斯,982,895
达州,十堰,349,761
达州,石河子,2370,1010
达州,福州,1289,931
达州,抚远,2928,1037
达州,阜阳,806,869
达州,赣州,940,889
达州,广元,208,693
达州,广州,1067,906
达州,贵阳,515,811
达州,桂林,714,854
达州,哈尔滨,2312,1006
达州,哈密,1750,970
达州,海口,1276,929
达州,海拉尔,2266,1004
达州,杭州,1220,923
达州,合肥,930,888
达州,呼和浩特,1132,914
达州,惠州,1130,913
达州,淮安,1138,914
达州,和田,2611,1022
达州,黄山,1016,900
达州,揭阳,1222,924
达州,晋江,1302,932
达州,井冈山,821,872
达州,景德镇,954,891
达州,佳木斯,2606,1022
达州,九寨沟,408,781
达州,建三江,2786,1031
达州,库尔勒,2261,1004
达州,克拉玛依,2496,1016
达州,昆明,830,873
达州,喀什,2982,1040
达州,兰州,637,839
达州,丽江,854,877
达州,林芝,1178,919
达州,柳州,788,867
达州,六盘水,574,825
达州,泸州,324,751
达州,临汾,659,843
达州,拉萨,1578,957
达州,满洲里,2201,1000
达州,茅台,963,893
达州,牡丹江,2431,1013
达州,绵阳,266,725
达州,南昌,856,877
达州,南京,1071,906
达州,南宁,938,889
达州,南通,1269,928
达州,宁波,1355,937
达州,攀枝花,761,862
达州,齐齐哈尔,2277,1004
达州,青岛,1309,933
达州,三亚,1455,946
达州,石家庄,994,897
达州,松原,2157,997
达州,上海,1329,934
达州,深圳,1160,917
达州,沈阳,1843,977
达州,台州,1372,939
达州,太原,874,880
达州,天津,1246,926
达州,通化,2015,989
达州,通辽,1893,980
达州,吐鲁番,2053,991
达州,万州,103,602
达州,威海,1510,951
达州,温州,1323,934
达州,乌鲁木齐,2239,1002
达州,无锡,1215,923
达州,乌海,943,890
达州,武汉,654,842
达州,乌兰浩特,2078,993
达州,乌兰察布,1200,921
达州,西安,2033,990
达州,西昌,639,839
达州,西宁,801,869
达州,锡林浩特,1618,960
达州,厦门,1282,930
达州,徐州,967,893
达州,烟台,1447,946
达州,延吉,2340,1008
达州,盐城,1212,923
达州,扬州,1134,914
达州,伊宁,2694,1026
达州,宜宾,387,774
达州,宜昌,367,767
达州,义乌,1225,924
达州,银川,818,871
达州,榆林,812,870
达州,运城,536,816
达州,湛江,1143,915
达州,张家界,369,768
达州,郑州,695,850
达州,重庆,207,693
达州,珠海,1163,917
达州,遵义,394,776
大理,阿坝,717,854
大理,阿克苏,2401,1011
大理,巴彦淖尔,1803,974
大理,包头,1885,980
大理,北海,1021,900
大理,北京,2181,999
大理,博鳌,1288,930
大理,长春,3035,1042
大理,长沙,1294,931
大理,长治,1693,966
大理,常州,2038,990
大理,朝阳,2191,999
大理,成都,670,845
大理,赤峰,2515,1017
大理,达州,939,889
大理,大连,2480,1016
大理,大庆,3192,1048
大理,大同,3136,1046
大理,丹东,2750,1029
大理,稻城,341,758
大理,敦煌,1727,969
大理,鄂尔多斯,1814,975
大理,十堰,1283,930
大理,石河子,2431,1013
大理,福州,1910,982
大理,抚远,3860,1073
大理,阜阳,1709,967
大理,赣州,1473,948
大理,广元,926,888
大理,广州,1355,937
大理,贵阳,655,843
大理,桂林,1008,899
大理,哈尔滨,3239,1050
大理,哈密,1949,984
大理,海口,1212,923
大理,海拉尔,3131,1046
大理,杭州,2025,989
大理,合肥,1796,974
大理,呼和浩特,1986,987
大理,惠州,1464,947
大理,淮安,2036,990
大理,和田,2301,1006
大理,黄山,1823,976
大理,揭阳,1649,963
大理,晋江,1846,977
大理,井冈山,1391,940
大理,景德镇,1719,968
大理,佳木斯,3536,1062
大理,九寨沟,920,887
大理,建三江,3718,1068
大理,库尔勒,2222,1001
大理,克拉玛依,2564,1020
大理,昆明,260,722
大理,喀什,2724,1028
大理,兰州,1203,922
大理,丽江,131,633
大理,林芝,604,832
大理,柳州,939,889
大理,六盘水,473,800
大理,泸州,627,837
大理,临汾,1580,957
大理,拉萨,999,897
大理,满洲里,3041,1042
大理,茅台,1890,980
大理,牡丹江,3367,1055
大理,绵阳,780,865
大理,南昌,1584,957
大理,南京,1937,983
大理,南宁,879,881
大理,南通,2126,996
大理,宁波,2148,997
大理,攀枝花,179,674
大理,齐齐哈尔,3184,1048
